,loan_status,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,open_acc,revol_bal,revol_util,total_acc
256336,Fully Paid,74000.0,29.01,0.0,705.0,709.0,1.0,,13.0,22900.0,75.8,29.0
603213,Charged Off,42000.0,14.34,0.0,660.0,664.0,1.0,25.0,7.0,15984.0,94.6,14.0
875763,Current,115000.0,19.2,0.0,690.0,694.0,0.0,70.0,13.0,16642.0,84.5,22.0
512199,Current,111000.0,24.49,0.0,700.0,704.0,0.0,,20.0,44125.0,50.3,28.0
256008,Fully Paid,46000.0,34.28,0.0,765.0,769.0,0.0,,13.0,12750.0,33.1,20.0
893861,Current,157000.0,9.62,1.0,695.0,699.0,0.0,7.0,9.0,13423.0,47.1,15.0
371103,In Grace Period,112000.0,17.93,0.0,775.0,779.0,0.0,,17.0,11413.0,31.8,48.0
568819,Current,110000.0,21.18,0.0,690.0,694.0,1.0,,19.0,24899.0,86.5,37.0
439867,Current,77000.0,7.68,0.0,735.0,739.0,1.0,57.0,7.0,3339.0,30.9,12.0
333842,Fully Paid,98000.0,17.18,0.0,665.0,669.0,0.0,43.0,9.0,16249.0,61.5,29.0
302954,Fully Paid,72000.0,25.55,0.0,745.0,749.0,1.0,,9.0,8880.0,38.1,21.0
652978,Fully Paid,54000.0,22.29,1.0,670.0,674.0,0.0,11.0,15.0,13007.0,50.2,15.0
348463,Fully Paid,100000.0,7.66,0.0,665.0,669.0,0.0,54.0,6.0,27050.0,25.3,12.0
725626,Fully Paid,192000.0,23.99,0.0,690.0,694.0,0.0,39.0,20.0,16317.0,37.8,44.0
6304,Charged Off,40917.0,25.34,2.0,715.0,719.0,4.0,12.0,5.0,4275.0,23.2,13.0
983858,Current,133000.0,27.02,0.0,705.0,709.0,0.0,28.0,23.0,11200.0,20.2,42.0
697404,Current,60000.0,29.14,0.0,715.0,719.0,0.0,,17.0,29866.0,51.0,28.0
656439,Fully Paid,63000.0,25.75,1.0,665.0,669.0,1.0,4.0,21.0,11919.0,67.0,31.0
329786,Fully Paid,69000.0,14.99,0.0,675.0,679.0,0.0,42.0,35.0,9402.0,54.0,75.0
648281,Current,48000.0,5.3,0.0,700.0,704.0,0.0,,4.0,2942.0,94.9,9.0
809275,Current,70000.0,4.63,0.0,675.0,679.0,0.0,27.0,9.0,1288.0,14.2,11.0
672241,Fully Paid,58250.0,21.59,2.0,685.0,689.0,0.0,4.0,7.0,47845.0,59.4,13.0
659167,Charged Off,199500.0,7.7,0.0,700.0,704.0,2.0,,14.0,25031.0,92.0,36.0
432090,Current,145000.0,16.85,0.0,745.0,749.0,0.0,47.0,13.0,16167.0,33.3,30.0
222299,Fully Paid,56000.0,17.96,0.0,695.0,699.0,0.0,,10.0,7443.0,45.1,22.0
290738,Fully Paid,108000.0,13.68,0.0,660.0,664.0,1.0,61.0,8.0,21507.0,77.4,16.0
498290,Current,88217.0,22.13,1.0,660.0,664.0,1.0,6.0,15.0,21785.0,56.3,24.0
910610,Fully Paid,80000.0,8.76,2.0,670.0,674.0,0.0,18.0,6.0,3504.0,29.9,12.0
407723,Charged Off,70000.0,12.13,0.0,725.0,729.0,1.0,,17.0,46938.0,36.6,32.0
441262,Current,35000.0,20.92,0.0,705.0,709.0,0.0,,8.0,8053.0,58.4,18.0
754393,Current,33300.0,16.72,0.0,710.0,714.0,0.0,,12.0,9335.0,21.9,18.0
1044106,Current,80000.0,0.98,0.0,670.0,674.0,1.0,,5.0,2854.0,19.0,19.0
922696,Current,72000.0,26.85,0.0,690.0,694.0,0.0,,13.0,42257.0,82.4,49.0
901768,Charged Off,52500.0,18.95,0.0,670.0,674.0,0.0,,6.0,3621.0,84.2,8.0
444259,Current,79000.0,21.66,0.0,710.0,714.0,1.0,,30.0,13262.0,17.0,40.0
802996,Current,70200.0,18.82,0.0,715.0,719.0,0.0,,4.0,49147.0,96.4,26.0
895298,In Grace Period,125000.0,14.33,0.0,710.0,714.0,0.0,73.0,14.0,22792.0,40.9,34.0
63834,Fully Paid,52000.0,30.9,1.0,665.0,669.0,2.0,18.0,19.0,28392.0,63.0,30.0
47128,Fully Paid,75500.0,14.37,0.0,705.0,709.0,0.0,,9.0,18542.0,75.1,18.0
792878,Current,120000.0,11.87,0.0,705.0,709.0,0.0,66.0,10.0,6230.0,21.5,14.0
297595,Fully Paid,200000.0,12.14,0.0,700.0,704.0,2.0,,11.0,76139.0,62.3,18.0
473943,Fully Paid,75000.0,14.2,0.0,690.0,694.0,0.0,47.0,16.0,13707.0,51.1,24.0
234483,Fully Paid,45000.0,3.25,0.0,700.0,704.0,1.0,57.0,17.0,1711.0,18.6,37.0
857197,Fully Paid,85000.0,18.48,0.0,670.0,674.0,1.0,41.0,16.0,13384.0,43.0,29.0
114059,Charged Off,20000.0,14.95,0.0,675.0,679.0,0.0,,12.0,5379.0,43.0,12.0
576188,Fully Paid,88000.0,1.66,1.0,690.0,694.0,1.0,12.0,6.0,0.0,0.0,13.0
43491,Fully Paid,75000.0,5.86,1.0,700.0,704.0,2.0,17.0,26.0,6409.0,19.0,33.0
609299,Current,150000.0,15.02,0.0,695.0,699.0,0.0,69.0,10.0,8157.0,29.9,29.0
872805,Current,60000.0,22.84,0.0,670.0,674.0,1.0,50.0,8.0,6576.0,47.3,16.0
184686,Charged Off,58242.24,21.77,0.0,685.0,689.0,1.0,,6.0,33829.0,97.2,40.0
1023766,Current,37502.0,28.42,3.0,660.0,664.0,0.0,2.0,15.0,23669.0,76.1,31.0
1000898,Charged Off,50000.0,12.55,0.0,665.0,669.0,0.0,61.0,2.0,5340.0,76.4,15.0
180463,Fully Paid,56000.0,32.13,6.0,660.0,664.0,0.0,2.0,11.0,10066.0,43.0,28.0
117063,Fully Paid,52000.0,22.12,0.0,660.0,664.0,0.0,42.0,26.0,10586.0,82.7,43.0
667797,Current,25000.0,35.86,0.0,685.0,689.0,1.0,,6.0,10569.0,88.1,13.0
340818,Fully Paid,135000.0,23.08,0.0,665.0,669.0,1.0,60.0,15.0,19356.0,83.0,32.0
819319,Fully Paid,52000.0,4.45,0.0,785.0,789.0,0.0,,3.0,1772.0,12.0,9.0
326030,Fully Paid,98000.0,13.37,0.0,695.0,699.0,0.0,,9.0,15333.0,66.4,14.0
768779,Fully Paid,84969.0,12.33,0.0,680.0,684.0,1.0,,8.0,10862.0,97.0,11.0
300826,Fully Paid,55500.0,5.9,1.0,685.0,689.0,3.0,17.0,6.0,102.0,4.1,10.0
138524,Charged Off,30000.0,25.37,0.0,675.0,679.0,1.0,67.0,13.0,13649.0,26.1,21.0
745753,Fully Paid,28800.0,2.79,0.0,715.0,719.0,0.0,,5.0,2223.0,47.3,18.0
411829,Fully Paid,148000.0,13.48,0.0,705.0,709.0,0.0,25.0,15.0,19324.0,54.3,24.0
1019173,Fully Paid,37000.0,19.66,0.0,690.0,694.0,0.0,,4.0,5570.0,97.7,4.0
433330,Current,220000.0,11.57,0.0,700.0,704.0,2.0,,13.0,13235.0,57.0,19.0
29363,Current,78000.0,23.87,2.0,720.0,724.0,0.0,18.0,15.0,14136.0,31.7,38.0
753734,Current,90000.0,36.51,0.0,735.0,739.0,1.0,,11.0,29802.0,48.9,26.0
987617,Charged Off,29050.0,12.27,1.0,675.0,679.0,2.0,18.0,8.0,3898.0,34.5,16.0
668403,Charged Off,95570.0,27.57,0.0,700.0,704.0,0.0,,18.0,37230.0,68.9,29.0
249505,Fully Paid,65000.0,26.68,0.0,735.0,739.0,0.0,,8.0,22060.0,39.6,18.0
688314,Fully Paid,40000.0,10.77,0.0,730.0,734.0,0.0,,4.0,223.0,7.2,6.0
640260,Current,106500.0,15.48,0.0,670.0,674.0,1.0,,16.0,23962.0,62.7,45.0
904804,Current,146000.0,34.37,0.0,705.0,709.0,0.0,,17.0,153436.0,90.5,25.0
351539,Fully Paid,105000.0,29.46,0.0,685.0,689.0,2.0,,17.0,48862.0,91.7,35.0
316378,Fully Paid,90000.0,29.99,0.0,690.0,694.0,0.0,61.0,28.0,19793.0,39.1,48.0
649464,Current,48000.0,24.13,0.0,680.0,684.0,0.0,,5.0,26823.0,100.0,9.0
283717,Fully Paid,35000.0,24.62,0.0,680.0,684.0,1.0,,17.0,9138.0,56.1,30.0
788634,Current,75000.0,7.12,1.0,695.0,699.0,0.0,23.0,5.0,10769.0,75.8,9.0
833177,Current,130000.0,15.48,1.0,700.0,704.0,1.0,21.0,16.0,25462.0,82.7,32.0
936558,Current,125000.0,29.14,0.0,695.0,699.0,1.0,72.0,12.0,28548.0,93.3,23.0
1011536,Fully Paid,250000.0,3.67,0.0,705.0,709.0,0.0,,2.0,25523.0,97.4,3.0
524742,Current,50000.0,27.96,0.0,695.0,699.0,0.0,,6.0,9630.0,42.1,8.0
34711,Fully Paid,46000.0,25.54,0.0,670.0,674.0,0.0,34.0,9.0,6459.0,45.8,27.0
460292,Current,29000.0,3.48,0.0,755.0,759.0,0.0,,4.0,1012.0,13.5,4.0
9296,Fully Paid,30000.0,31.64,0.0,665.0,669.0,2.0,39.0,16.0,9329.0,84.8,19.0
456152,Late (31-120 days),73288.56,17.65,0.0,720.0,724.0,0.0,,8.0,24432.0,56.8,11.0
60516,Current,44200.0,14.82,0.0,680.0,684.0,0.0,,9.0,8898.0,56.0,20.0
853219,Current,25000.0,35.05,0.0,720.0,724.0,0.0,,5.0,9994.0,33.0,5.0
109726,Fully Paid,70000.0,15.36,0.0,695.0,699.0,1.0,42.0,12.0,8103.0,29.0,23.0
179112,Fully Paid,38200.0,17.63,0.0,680.0,684.0,1.0,55.0,14.0,9641.0,69.9,20.0
670802,Current,102401.0,2.54,0.0,690.0,694.0,0.0,57.0,2.0,8337.0,98.1,9.0
303593,Current,75000.0,19.98,0.0,700.0,704.0,0.0,,6.0,31658.0,69.4,17.0
848943,Current,45000.0,28.21,0.0,670.0,674.0,0.0,,6.0,12855.0,63.3,7.0
588176,Current,83000.0,20.12,1.0,670.0,674.0,0.0,20.0,13.0,6695.0,34.5,32.0
732327,Current,30000.0,19.96,0.0,750.0,754.0,0.0,,12.0,11537.0,16.7,14.0
171975,Fully Paid,100000.0,14.1,0.0,685.0,689.0,1.0,,10.0,54281.0,74.1,18.0
841894,Current,40000.0,22.32,1.0,665.0,669.0,0.0,17.0,6.0,5300.0,68.8,13.0
411207,Fully Paid,45000.0,35.63,3.0,675.0,679.0,1.0,6.0,17.0,11103.0,33.0,38.0
587231,Fully Paid,80000.0,9.9,4.0,690.0,694.0,0.0,5.0,14.0,5050.0,56.1,27.0
778513,Current,120000.0,18.72,0.0,665.0,669.0,0.0,,10.0,6058.0,45.5,14.0
403565,Fully Paid,102000.0,6.21,0.0,670.0,674.0,0.0,54.0,7.0,4790.0,56.4,25.0
242995,Fully Paid,53500.0,28.58,0.0,730.0,734.0,0.0,,10.0,16183.0,56.8,30.0
889940,Current,65000.0,27.05,0.0,670.0,674.0,0.0,40.0,12.0,20397.0,82.6,19.0
502458,Current,24000.0,33.65,0.0,725.0,729.0,0.0,,11.0,22496.0,40.9,24.0
588524,Current,67200.0,15.54,0.0,675.0,679.0,0.0,42.0,7.0,2178.0,22.9,11.0
178186,Fully Paid,28000.0,19.2,0.0,660.0,664.0,0.0,,7.0,16980.0,71.3,7.0
172222,Fully Paid,52000.0,9.21,0.0,660.0,664.0,0.0,39.0,12.0,6586.0,77.5,18.0
653156,Current,117000.0,7.95,8.0,690.0,694.0,2.0,15.0,14.0,4361.0,23.6,46.0
784521,Current,108000.0,16.21,0.0,685.0,689.0,0.0,40.0,7.0,12798.0,77.6,9.0
144224,Charged Off,23000.0,18.79,0.0,665.0,669.0,0.0,29.0,9.0,3214.0,21.0,34.0
843048,Current,59000.0,14.38,0.0,675.0,679.0,1.0,27.0,7.0,2881.0,37.4,10.0
961717,Charged Off,140000.0,14.61,0.0,735.0,739.0,2.0,60.0,21.0,7654.0,16.7,25.0
332232,Charged Off,50000.0,17.81,0.0,700.0,704.0,0.0,35.0,8.0,11640.0,51.5,21.0
297821,Fully Paid,65000.0,18.56,0.0,685.0,689.0,0.0,26.0,16.0,13765.0,54.4,22.0
697086,Current,67130.44,27.51,2.0,670.0,674.0,1.0,5.0,10.0,8416.0,87.7,25.0
85099,Fully Paid,88815.0,16.12,0.0,690.0,694.0,1.0,,8.0,28271.0,60.2,22.0
176779,Fully Paid,50000.0,16.17,1.0,685.0,689.0,0.0,21.0,13.0,17209.0,37.9,22.0
451336,Current,75000.0,23.94,0.0,730.0,734.0,2.0,,9.0,1570.0,5.3,21.0
897532,Fully Paid,31200.0,5.43,6.0,670.0,674.0,2.0,3.0,6.0,5140.0,24.5,22.0
680184,Current,86900.0,21.41,0.0,720.0,724.0,0.0,,9.0,36425.0,71.0,17.0
633832,Current,180000.0,16.77,0.0,705.0,709.0,0.0,,15.0,49278.0,74.7,21.0
499052,Current,180000.0,21.37,0.0,690.0,694.0,0.0,29.0,18.0,54989.0,53.0,26.0
944369,Fully Paid,209000.0,14.77,1.0,690.0,694.0,0.0,10.0,12.0,30146.0,69.6,25.0
161087,Charged Off,43000.0,17.22,0.0,660.0,664.0,1.0,78.0,7.0,5955.0,86.3,12.0
999944,Fully Paid,50000.0,30.3,0.0,675.0,679.0,1.0,,14.0,35267.0,42.4,22.0
771051,Current,32000.0,34.51,0.0,685.0,689.0,0.0,,7.0,11442.0,68.5,14.0
164721,Fully Paid,74000.0,17.49,0.0,725.0,729.0,0.0,30.0,8.0,5798.0,30.2,20.0
163728,Fully Paid,110000.0,18.98,0.0,690.0,694.0,1.0,,20.0,6868.0,22.7,39.0
326755,Charged Off,29000.0,34.85,0.0,685.0,689.0,1.0,,10.0,2784.0,15.6,16.0
155338,Fully Paid,54000.0,6.24,1.0,685.0,689.0,0.0,17.0,8.0,3792.0,55.0,20.0
489829,Current,54519.24,17.35,0.0,680.0,684.0,0.0,43.0,10.0,3304.0,32.4,29.0
131338,Fully Paid,166000.0,19.34,0.0,675.0,679.0,1.0,40.0,6.0,23086.0,81.3,14.0
718020,Fully Paid,67000.0,16.96,0.0,695.0,699.0,0.0,,10.0,7658.0,56.7,14.0
188025,Fully Paid,131400.0,30.4,1.0,680.0,684.0,0.0,4.0,22.0,55157.0,83.4,50.0
86032,Fully Paid,85000.0,32.95,0.0,705.0,709.0,0.0,67.0,9.0,30072.0,73.0,22.0
32250,Fully Paid,62000.0,35.39,0.0,680.0,684.0,0.0,28.0,13.0,11522.0,26.7,26.0
883836,Fully Paid,85000.0,8.75,2.0,680.0,684.0,0.0,20.0,16.0,16633.0,60.7,46.0
931634,Current,54200.0,24.69,1.0,665.0,669.0,0.0,21.0,14.0,10917.0,95.8,32.0
119167,Fully Paid,92000.0,5.37,1.0,680.0,684.0,1.0,22.0,6.0,6903.0,44.5,12.0
37040,Charged Off,18000.0,14.13,0.0,670.0,674.0,1.0,48.0,6.0,6150.0,54.0,8.0
853644,Current,130000.0,19.09,2.0,710.0,714.0,1.0,18.0,20.0,16471.0,31.0,53.0
92951,Fully Paid,56400.0,17.85,0.0,675.0,679.0,0.0,56.0,6.0,12189.0,69.3,12.0
650617,Current,45000.0,11.76,1.0,660.0,664.0,0.0,9.0,6.0,3372.0,52.7,9.0
94815,Fully Paid,65000.0,36.46,0.0,720.0,724.0,2.0,,12.0,11479.0,35.4,18.0
793812,Current,90000.0,9.12,1.0,680.0,684.0,0.0,19.0,8.0,5471.0,14.7,16.0
952386,Charged Off,40000.0,22.53,0.0,660.0,664.0,1.0,41.0,11.0,13419.0,70.6,26.0
510194,Fully Paid,30000.0,4.88,0.0,715.0,719.0,0.0,50.0,12.0,6812.0,28.3,19.0
51754,Current,120000.0,3.73,0.0,680.0,684.0,1.0,,5.0,28775.0,60.4,5.0
77449,Charged Off,104000.0,32.79,0.0,695.0,699.0,2.0,,36.0,39982.0,31.9,67.0
874211,Current,52000.0,30.14,3.0,710.0,714.0,0.0,11.0,13.0,6939.0,29.2,21.0
942328,Current,110000.0,10.53,1.0,760.0,764.0,0.0,23.0,16.0,3288.0,12.1,30.0
291830,Charged Off,74000.0,19.22,1.0,670.0,674.0,1.0,5.0,12.0,11937.0,49.5,28.0
360389,Fully Paid,86000.0,6.99,0.0,685.0,689.0,0.0,,11.0,9709.0,64.3,23.0
332178,Fully Paid,50000.0,10.66,0.0,680.0,684.0,1.0,,9.0,15502.0,94.5,14.0
500338,Current,72000.0,20.92,0.0,695.0,699.0,0.0,30.0,9.0,1858.0,48.9,23.0
1034649,Fully Paid,100000.0,10.7,0.0,745.0,749.0,0.0,,11.0,17339.0,49.0,22.0
56012,Fully Paid,118000.0,13.88,0.0,665.0,669.0,2.0,,7.0,85575.0,98.0,28.0
554786,Current,50000.0,12.72,0.0,750.0,754.0,0.0,,7.0,17473.0,37.6,10.0
247182,Fully Paid,145000.0,21.5,0.0,685.0,689.0,0.0,,33.0,31126.0,60.4,51.0
22488,Fully Paid,65771.55,19.43,0.0,715.0,719.0,0.0,,9.0,14426.0,84.9,24.0
384279,Fully Paid,109895.0,7.67,0.0,695.0,699.0,0.0,28.0,14.0,10543.0,42.7,22.0
871491,Current,93000.0,10.52,0.0,710.0,714.0,0.0,27.0,9.0,21537.0,44.8,17.0
625943,Fully Paid,80000.0,14.12,0.0,730.0,734.0,1.0,80.0,18.0,16311.0,23.0,37.0
490810,Current,45760.0,13.22,0.0,690.0,694.0,1.0,26.0,12.0,4517.0,48.6,18.0
11912,Fully Paid,113000.0,26.44,1.0,670.0,674.0,0.0,11.0,14.0,36513.0,65.3,30.0
736636,Fully Paid,180000.0,6.94,0.0,660.0,664.0,0.0,,11.0,2301.0,5.5,30.0
573678,Current,60000.0,7.28,0.0,675.0,679.0,2.0,28.0,9.0,11577.0,49.9,14.0
480981,Current,43500.0,18.79,0.0,690.0,694.0,0.0,27.0,20.0,11105.0,48.1,38.0
867353,Current,60296.8,25.24,0.0,710.0,714.0,0.0,,15.0,8916.0,20.5,34.0
914744,Current,25000.0,11.28,1.0,670.0,674.0,1.0,8.0,7.0,2639.0,28.1,16.0
581966,Fully Paid,35000.0,23.59,0.0,675.0,679.0,1.0,,5.0,1403.0,93.5,7.0
927961,Charged Off,160000.0,13.81,0.0,735.0,739.0,0.0,33.0,12.0,19612.0,81.4,28.0
719864,Current,140000.0,6.81,0.0,670.0,674.0,1.0,31.0,9.0,5473.0,59.5,24.0
185091,Fully Paid,65000.0,23.02,0.0,660.0,664.0,0.0,,10.0,21204.0,63.3,37.0
138258,Charged Off,32400.0,27.0,1.0,665.0,669.0,0.0,9.0,8.0,4394.0,84.5,16.0
52165,Fully Paid,130000.0,8.91,0.0,700.0,704.0,0.0,,24.0,34452.0,46.7,45.0
141404,Fully Paid,22000.0,37.1,0.0,660.0,664.0,0.0,,9.0,9888.0,70.6,17.0
421889,Current,48900.0,29.42,0.0,700.0,704.0,1.0,46.0,17.0,11351.0,38.7,55.0
997696,Fully Paid,37500.0,6.66,0.0,740.0,744.0,0.0,,16.0,4459.0,9.7,29.0
189471,Current,61200.0,18.51,0.0,665.0,669.0,0.0,31.0,12.0,19025.0,91.9,27.0
632330,Fully Paid,240000.0,20.14,0.0,695.0,699.0,0.0,,18.0,57046.0,65.0,33.0
25993,Fully Paid,100000.0,33.57,0.0,665.0,669.0,1.0,,22.0,33385.0,64.4,57.0
783479,Current,39000.0,21.14,1.0,740.0,744.0,1.0,18.0,16.0,3167.0,5.0,23.0
927795,Current,175000.0,24.2,1.0,680.0,684.0,0.0,12.0,23.0,52973.0,70.4,38.0
128161,Fully Paid,50000.0,16.8,1.0,690.0,694.0,0.0,15.0,5.0,3940.0,26.3,10.0
468275,Current,85000.0,19.02,0.0,720.0,724.0,1.0,,20.0,12780.0,31.1,31.0
592130,Current,33000.0,9.82,0.0,660.0,664.0,0.0,,7.0,4373.0,62.5,11.0
821601,Current,25000.0,13.11,0.0,695.0,699.0,0.0,,7.0,9054.0,68.1,11.0
502717,Current,28000.0,5.92,1.0,685.0,689.0,0.0,21.0,7.0,2197.0,20.3,10.0
612938,Fully Paid,150000.0,5.77,0.0,775.0,779.0,0.0,58.0,11.0,630.0,1.1,41.0
466686,Current,30000.0,37.96,1.0,690.0,694.0,0.0,9.0,5.0,21951.0,86.7,18.0
101529,Charged Off,33000.0,26.04,0.0,725.0,729.0,0.0,,6.0,10644.0,77.7,11.0
844798,Current,98000.0,4.82,0.0,680.0,684.0,0.0,49.0,5.0,11832.0,94.7,9.0
137889,Fully Paid,35000.0,20.75,0.0,685.0,689.0,0.0,,10.0,7600.0,55.5,15.0
5533,Fully Paid,102900.0,21.61,0.0,670.0,674.0,3.0,25.0,16.0,28069.0,66.0,34.0
10142,Fully Paid,45300.0,20.85,0.0,705.0,709.0,1.0,,10.0,26315.0,50.1,28.0
668787,Fully Paid,70000.0,0.6,0.0,660.0,664.0,1.0,,10.0,968.0,4.1,18.0
27546,Fully Paid,50000.0,8.45,1.0,685.0,689.0,0.0,1.0,13.0,4673.0,11.9,27.0
688392,Fully Paid,30000.0,37.28,1.0,675.0,679.0,1.0,1.0,15.0,21633.0,23.6,30.0
601658,Current,85000.0,11.61,0.0,750.0,754.0,1.0,44.0,13.0,11548.0,16.0,29.0
510967,Fully Paid,46000.0,2.4,0.0,665.0,669.0,0.0,24.0,4.0,3349.0,74.4,6.0
300240,Fully Paid,69000.0,14.98,1.0,665.0,669.0,0.0,8.0,11.0,6778.0,48.4,36.0
750481,Current,62000.0,32.2,0.0,735.0,739.0,1.0,39.0,23.0,13273.0,18.9,38.0
345924,Current,60000.0,17.58,0.0,710.0,714.0,1.0,,8.0,8836.0,35.6,22.0
612533,Fully Paid,130000.0,11.02,0.0,690.0,694.0,0.0,64.0,5.0,3347.0,31.0,9.0
1042504,Fully Paid,40000.0,22.39,0.0,695.0,699.0,0.0,,12.0,8457.0,56.8,14.0
734974,Fully Paid,125000.0,11.96,0.0,775.0,779.0,0.0,,16.0,41909.0,57.6,31.0
337549,Fully Paid,32000.0,7.13,0.0,700.0,704.0,1.0,,10.0,1822.0,24.3,14.0
178118,Fully Paid,60000.0,20.46,1.0,675.0,679.0,1.0,45.0,17.0,66263.0,85.0,35.0
309311,Fully Paid,36000.0,18.5,1.0,670.0,674.0,1.0,5.0,10.0,6527.0,64.0,16.0
499743,Current,81000.0,9.32,0.0,755.0,759.0,0.0,39.0,26.0,2190.0,1.5,47.0
316519,Fully Paid,105000.0,17.09,0.0,720.0,724.0,0.0,32.0,17.0,10872.0,24.3,50.0
185759,Charged Off,36600.0,23.93,0.0,705.0,709.0,0.0,,24.0,12887.0,28.3,57.0
646815,Current,50000.0,19.95,0.0,745.0,749.0,0.0,36.0,12.0,5663.0,24.8,26.0
697599,Fully Paid,100416.0,25.49,1.0,695.0,699.0,0.0,11.0,16.0,29621.0,53.0,45.0
116612,Charged Off,100000.0,12.54,0.0,675.0,679.0,1.0,31.0,11.0,17923.0,64.9,19.0
410327,Fully Paid,43000.0,24.62,3.0,665.0,669.0,2.0,22.0,14.0,3430.0,50.0,34.0
297331,Charged Off,60000.0,36.88,0.0,685.0,689.0,0.0,26.0,12.0,1475.0,21.1,38.0
773586,Current,230000.0,3.45,0.0,685.0,689.0,0.0,41.0,7.0,8259.0,25.4,12.0
1012567,Fully Paid,115000.0,25.62,0.0,710.0,714.0,0.0,,10.0,27018.0,62.0,17.0
316884,Fully Paid,86000.0,22.61,0.0,660.0,664.0,2.0,27.0,9.0,5872.0,73.4,25.0
167312,Fully Paid,118000.0,9.49,0.0,665.0,669.0,1.0,27.0,16.0,11547.0,79.1,44.0
460520,Current,67925.0,19.82,0.0,725.0,729.0,1.0,31.0,19.0,8699.0,32.8,31.0
356883,Fully Paid,54000.0,23.93,2.0,670.0,674.0,1.0,16.0,15.0,7728.0,37.0,43.0
730791,Fully Paid,91000.0,20.3,0.0,725.0,729.0,0.0,73.0,9.0,25467.0,63.7,32.0
339125,Charged Off,97000.0,19.44,0.0,675.0,679.0,5.0,47.0,14.0,14381.0,55.0,19.0
1033566,Fully Paid,75000.0,30.37,0.0,695.0,699.0,0.0,,29.0,32950.0,65.6,39.0
260602,Fully Paid,40000.0,17.76,1.0,690.0,694.0,1.0,23.0,10.0,8570.0,60.4,10.0
270871,Fully Paid,51194.0,6.59,0.0,705.0,709.0,2.0,,11.0,12843.0,38.8,11.0
945105,Current,55000.0,31.55,0.0,660.0,664.0,0.0,51.0,13.0,19270.0,77.1,32.0
433214,Current,39000.0,16.74,0.0,730.0,734.0,1.0,,20.0,5829.0,18.0,29.0
45389,Fully Paid,90000.0,11.52,0.0,780.0,784.0,1.0,76.0,12.0,11022.0,28.1,19.0
704085,Charged Off,325000.0,10.49,0.0,670.0,674.0,0.0,67.0,21.0,32664.0,55.1,29.0
822703,Current,147000.0,17.36,0.0,750.0,754.0,0.0,,13.0,50001.0,21.6,32.0
307780,Fully Paid,108000.0,21.32,0.0,775.0,779.0,0.0,,11.0,7257.0,28.6,35.0
61915,Fully Paid,46000.0,8.08,0.0,700.0,704.0,0.0,,6.0,4178.0,92.8,6.0
900809,Fully Paid,125000.0,9.64,0.0,750.0,754.0,0.0,,7.0,14621.0,29.8,14.0
716888,Charged Off,29285.0,31.35,0.0,690.0,694.0,0.0,,9.0,635.0,8.4,23.0
1027514,Fully Paid,50000.0,1.72,0.0,675.0,679.0,2.0,32.0,8.0,481.0,3.6,16.0
503723,Current,143312.0,32.97,0.0,700.0,704.0,1.0,71.0,15.0,27537.0,97.0,41.0
330908,Current,28000.0,23.79,0.0,665.0,669.0,0.0,51.0,12.0,13820.0,75.1,17.0
333496,Fully Paid,140000.0,10.27,0.0,715.0,719.0,0.0,24.0,9.0,12633.0,35.8,15.0
693879,Current,125000.0,19.64,0.0,730.0,734.0,0.0,,10.0,50919.0,76.7,19.0
569650,Fully Paid,60000.0,12.97,0.0,735.0,739.0,2.0,,8.0,15864.0,28.1,8.0
312616,In Grace Period,115000.0,20.63,1.0,695.0,699.0,1.0,21.0,18.0,25286.0,52.6,39.0
601103,Current,90000.0,14.96,0.0,675.0,679.0,0.0,39.0,10.0,9825.0,69.7,15.0
441689,Current,65000.0,3.79,1.0,695.0,699.0,0.0,21.0,3.0,0.0,0.0,11.0
794469,Current,34600.0,20.53,0.0,770.0,774.0,0.0,,4.0,2473.0,20.1,6.0
772049,Current,38000.0,12.82,0.0,670.0,674.0,0.0,,12.0,7683.0,19.3,39.0
547845,Current,92000.0,18.34,0.0,810.0,814.0,0.0,,19.0,10346.0,8.3,29.0
135245,Current,89000.0,21.78,0.0,690.0,694.0,2.0,25.0,12.0,16883.0,55.0,36.0
255152,Current,85000.0,18.95,0.0,705.0,709.0,0.0,29.0,21.0,80798.0,36.4,32.0
663636,Charged Off,150000.0,18.61,0.0,685.0,689.0,0.0,,9.0,14687.0,59.7,22.0
673489,Charged Off,12000.0,8.0,0.0,710.0,714.0,0.0,,15.0,2907.0,23.8,19.0
504666,Current,87000.0,24.77,0.0,685.0,689.0,0.0,79.0,12.0,21017.0,48.8,22.0
75565,Fully Paid,212000.0,9.63,0.0,745.0,749.0,0.0,59.0,16.0,17740.0,17.3,43.0
101885,Fully Paid,80000.0,8.03,2.0,715.0,719.0,0.0,15.0,8.0,2203.0,39.3,14.0
1047218,Fully Paid,140000.0,5.66,0.0,765.0,769.0,0.0,,6.0,16477.0,26.6,31.0
108542,Fully Paid,41000.0,19.35,0.0,660.0,664.0,1.0,,10.0,10025.0,79.0,17.0
705419,Fully Paid,45000.0,15.04,0.0,730.0,734.0,1.0,,11.0,8594.0,29.0,18.0
991823,Fully Paid,45000.0,13.65,2.0,710.0,714.0,0.0,8.0,15.0,5585.0,33.0,39.0
975880,Current,82000.0,3.18,0.0,675.0,679.0,0.0,28.0,2.0,9905.0,82.5,3.0
